rank,plant_id,plant_name,state,latitude,longitude,capacity_mw,quality_tier,composite_score,pearson_r,pearson_p,r_squared,spearman_rho,annual_pearson_r,mean_performance_ratio,cv_performance_ratio,n_monthly_points,n_years,year_min,year_max,total_generation_gwh,mean_monthly_gen_mwh,spearman_p,regression_slope,regression_intercept,regression_stderr,annual_pearson_p,std_performance_ratio,annual_cf_trend
409,57202,Jacksonville Solar,FL,30.320748,-81.956377,12.6,Below Threshold,0.5955745208631761,0.6423246508541213,5.643795259737292e-22,0.4125809570948688,0.6886985689943708,0.12688017194145468,0.8386270372313578,0.24471087665637473,180,15,2010,2024,273.02004999999997,1516.7780555555555,3.186048144448081e-26,0.0006198474569866379,30.0626925129327,5.59094500822109e-05,0.6522763457203138,0.20522115746862377,-0.0033375251736920035
410,58861,Sigmon Catawba Farm,NC,35.612222,-81.243333,5.0,Below Threshold,0.5918902741277081,0.6594410975874542,3.4572660420374734e-17,0.43486256118734623,0.7118633641360461,0.2189410216307968,1.0695981678580524,0.31380375393975457,127,11,2014,2024,89.38109,703.7881102362204,6.511415075221503e-21,0.0006471822460324152,50.64244752457785,6.598916275527269e-05,0.5177589615160636,0.3356439202809406,-0.0042924927355749275
411,58147,Prescott Solar Plant,AZ,34.649444,-112.4275,10.8,Below Threshold,0.5876705038902205,0.6833342509702052,8.53337000611022e-23,0.46694569854901136,0.7196794105353912,0.07150616428287108,1.1149110394221562,0.30566978128180694,156,13,2012,2024,312.07408,2000.4748717948714,3.5210581214011235e-26,0.0007612154420085093,54.364621538240414,6.55389932622084e-05,0.8164318881950079,0.3407946135688425,-0.0042017936823872904
412,57197,Blue Wing Solar Energy Generation,TX,29.304177,-98.400339,13.9,Below Threshold,0.5859009735899896,0.607426067607537,1.6043054932290466e-18,0.36896642760915616,0.7204239353989965,0.17988358243830124,0.9101725309292613,0.3713095702048477,180,15,2010,2024,318.59914000000003,1769.9952222222223,1.6908046348717217e-28,0.0006095636038150402,40.95436231293657,6.150312656931652e-05,0.5211900431671628,0.3379557712716025,-0.0009896524072327266
413,57554,AFA Solar Farm,CO,38.957901,-104.806627,5.5,Below Threshold,0.5802642969009101,0.6883574378165743,1.2165182150243328e-24,0.473835962197399,0.7078452347301893,-0.13301153181371103,1.1685899158323279,0.2998105850509094,168,14,2011,2024,153.61307,914.3635119047619,1.5219200184025666e-26,0.0007082619699320819,61.22111402353609,5.827986947230655e-05,0.6503282452297796,0.3503556263502832,0.002399747740843631
414,57576,Las Vegas Solar Energy Center,NM,35.643333,-105.206667,5.0,Below Threshold,0.5767211556086241,0.65338457026565,1.3402798094998885e-20,0.4269113966612281,0.7514590592502308,-0.5748419448672599,1.0763062953332931,0.28257817681015474,168,14,2011,2024,132.67109,789.708869047619,5.661360289464578e-30,0.0006195793568861347,67.10245411508185,5.7474691917139624e-05,0.03152569553097228,0.30414067062457395,0.004603882282101458
415,58718,Orion Solar I,CA,35.150694,-118.875,12.0,Below Threshold,0.5732793666362235,0.5387098432011165,4.536908710786163e-11,0.2902082951617715,0.7718246869409662,0.3795210773084964,1.3674817759800446,0.4580705682744899,129,11,2014,2024,348.82309000000004,2704.05496124031,9.642413448588904e-27,0.0010315932195568362,48.677758515057604,0.00014315850924111922,0.24965161650283638,0.6264031542281877,0.011753146187906464
416,57577,Alamogordo Solar Energy Center,NM,32.86571,-105.999775,5.0,Below Threshold,0.5707659845474374,0.6677510583509917,7.039584611447757e-22,0.4458914759288695,0.6848932482882258,-0.4769518844311079,1.119097806435186,0.26646421783937835,168,14,2011,2024,149.62007999999997,890.5957142857142,2.396069835965036e-23,0.0006062742775970937,81.58188777142568,5.393890766297841e-05,0.0846269767734679,0.29819952167751584,0.004799226253198857
417,58317,Watts Farm,NC,34.726944,-79.335278,5.0,Below Threshold,0.5656113076028347,0.6396682554934066,1.241551855485205e-18,0.40917547708597807,0.7712900762615397,-0.17618270879551576,1.0868562818932257,0.31180676513502553,150,13,2012,2024,110.70407,738.0271333333334,7.7167681594682165e-31,0.0006673950045683031,52.39031702892149,6.592141967489272e-05,0.5647748328601243,0.3388891414238081,-0.003365190175121682
418,57737,SPS2 Jal,NM,32.183611,-103.183056,10.0,Below Threshold,0.5642815176303593,0.6545516675608862,6.172230965116593e-21,0.42843788550673695,0.6812873549748037,-0.48070636720983423,1.00428712862499,0.2712995372228938,168,14,2011,2024,270.93007,1612.678988095238,3.6288775691351096e-23,0.0006425762513349577,56.97249881438613,5.904510655022032e-05,0.08186297310415502,0.2724626332348686,0.004690293291183703
419,59565,Keen Farm,NC,35.426667,-78.399983,5.0,Below Threshold,0.5638403161619786,0.5273181090434798,6.102008023583836e-10,0.2780643881251912,0.7428878992562317,0.3820063455728948,1.0183212176020862,0.3873244308790524,120,10,2015,2024,81.48604999999999,679.0504166666666,2.65088301084053e-22,0.0005993877348318906,51.63499186874992,8.890852284595041e-05,0.2759988402043302,0.3944206860597917,0.010550437249204375
420,57736,SPS1 Dollarhide,NM,32.12743,-103.137825,10.0,Below Threshold,0.563241039958246,0.650716355868264,1.2362796321433754e-20,0.4234317757944733,0.6804084143911873,-0.4521882194568246,1.0088998334771262,0.26460518600630417,168,14,2011,2024,271.48505,1615.9824404761905,4.333759827464542e-23,0.0006282027134684725,59.959254278485574,5.831830508254156e-05,0.10451273748172722,0.26696012809894426,0.006149852727181495
421,59444,Desert Star,AZ,33.145,-112.66,10.0,Below Threshold,0.5615945163494812,0.5491729130928118,3.61432674473355e-10,0.301590888474845,0.6091502374688216,0.4463457473237808,1.34515533498741,0.35840512512830697,112,10,2015,2024,257.77905000000004,2301.598660714286,1.0292999428170185e-12,0.0008854762944983524,73.39647901392033,0.00012847731040911722,0.19598893271538712,0.4821105661531723,0.025566963470319632
422,56768,CalRenew-1,CA,36.7575,-120.3658,5.0,Below Threshold,0.5615549779849003,0.6407477458702158,7.643178700301422e-22,0.4105576738377626,0.6662587354891903,0.06797840081614306,0.9101153308120831,0.4159154762425268,180,15,2010,2024,127.52006999999999,708.4448333333332,4.507815287916811e-24,0.0006710046018048499,32.73309461264684,6.077711015242717e-05,0.8097752121532971,0.3785310512503323,-0.008152736464448791
423,57561,Cotton Center Solar,AZ,33.034722,-112.661667,17.0,Below Threshold,0.5588369077087739,0.6418611961813285,1.0130969440775375e-19,0.4119857951633259,0.713817498366775,-0.4469280404119656,1.1549721016977201,0.34004403770445796,168,14,2011,2024,530.63207,3158.524226190476,6.544612352508138e-26,0.0007416959952889461,65.83195368298809,7.094412270127095e-05,0.10911780206183766,0.3927413768972966,0.002864314640503199
424,57739,SPS4 Monument,NM,32.681944,-103.303611,10.1,Below Threshold,0.5565789363240097,0.6402797538878019,1.7347075845489458e-19,0.40995816323862416,0.6749390656106773,-0.589249453904669,1.052174702069037,0.2785411168657995,168,14,2011,2024,277.15913,1649.7567261904762,3.241579696406174e-22,0.0006377968886556832,64.3741513426318,6.14593808813734e-05,0.026593988538597874,0.29307391665224947,0.006562220884138692
425,57738,SPS3 Lea,NM,32.469722,-103.323333,10.0,Below Threshold,0.5534703896298102,0.6388255519074716,1.701685373674821e-19,0.40809808576988565,0.668795893872298,-0.5487835139773144,0.9939476322832064,0.2915234324097143,168,14,2011,2024,263.60502999999994,1569.0775595238094,7.779857211622584e-22,0.0006533484823843811,53.32245391642698,6.299777063051636e-05,0.0421272026097031,0.28975902539870885,0.006923161473229967
426,57318,Copper Crossing Solar LLC,AZ,33.160601,-111.484011,20.0,Below Threshold,0.5491982409441032,0.5491145865040618,9.5901360088211e-14,0.30152682911152673,0.7970466202345586,-0.27006792221413095,1.2550962709388824,0.23190251037766615,168,14,2011,2024,692.2320800000001,4120.429047619048,9.00694416561951e-36,0.0007826912297515544,81.83462979071456,9.568337874183917e-05,0.35040440472092543,0.2910599759963743,0.005174417431883184
427,58488,"Bryan Solar, LLC",TX,29.6,-104.3,10.0,Below Threshold,0.5463821679791874,0.6557604393492743,1.4253384731870463e-17,0.43002175381555324,0.6857080243982613,-0.010229733997719198,1.1569637682848954,0.2639694597350797,132,11,2014,2024,270.06402999999995,2045.939621212121,1.1799905493229546e-19,0.0008333451722536835,54.16699553466677,8.414671668627341e-05,0.9761859441563848,0.3054031008472258,-0.001635013491075133
428,57441,Solar Photovoltaic Project #42,CA,36.028056,-119.074722,5.0,Below Threshold,0.5459548195650481,0.34670493752199366,1.8111792759821456e-05,0.12020431370212953,0.7191597659375513,0.5318438975847994,0.8820229279799532,0.2959455481488613,146,13,2012,2024,104.98303,719.0618493150685,1.5641761047639593e-24,0.0003910928049944235,79.49882424417873,8.817175144457767e-05,0.06138484810023293,0.2610307589008909,-0.0013300955893421652
429,57306,Pine Tree Solar Project,CA,35.229635,-118.1957,8.5,Below Threshold,0.544729243058399,0.6493631379097005,2.310379898419243e-18,0.4216724848759327,0.6725462131515473,0.031158158967064253,0.6624572461438442,0.3575688652920358,142,12,2013,2024,139.28712,980.8952112676056,4.9399192664856444e-20,0.000479589414010261,28.724275307057127,4.74684298569944e-05,0.9234208870068865,0.2368740858081412,-0.008147946332474936
430,59183,"CID Solar, LLC",CA,36.138056,-119.564722,20.0,Below Threshold,0.5409899022168851,0.6334277105741974,3.6268239676640922e-16,0.4012306645232692,0.7621534752912814,-0.17813294583800207,1.1845373746900267,0.3814521040438341,132,11,2014,2024,490.81402,3718.2880303030306,2.5815650371198698e-26,0.0008206214175698996,49.527787115728756,8.792328143633122e-05,0.6002612287673825,0.4518442738940702,0.007478513387297632
431,58584,Princeton University Cogeneration,NJ,40.341389,-74.657222,16.599999999999998,Below Threshold,0.5365306313942962,0.502134857561383,1.435307749303784e-10,0.2521394151781904,0.7094761463645592,0.3725431432663071,0.44944782853890897,0.6072716955643028,144,12,2013,2024,131.86201,915.7084027777778,2.4566884216738103e-23,0.00040036838912426554,5.128966286500614,5.786361470743903e-05,0.23302164551117643,0.2729369449045173,0.008870664908893166
432,57368,Alamosa Solar,CO,37.598579,-105.955832,30.0,Below Threshold,0.5334756864222435,0.6450852222858668,5.950198975260024e-18,0.4161349440116062,0.6394066526820497,-0.2328421412850888,0.9976538732533256,0.3243973302851318,141,12,2012,2023,653.6270700000001,4635.652978723405,1.422276064621613e-17,0.0005268048394942132,67.55689030542374,5.292751508136188e-05,0.4664418958513919,0.32363625303200005,-0.0082226720577748
433,59556,Dalton 2,GA,34.718056,-84.931944,6.5,Below Threshold,0.5306523966463504,0.4177265767202327,2.0649982583681023e-06,0.17449549289840446,0.5477047017153969,0.6587560841205322,0.8813168002279131,0.5106372454226181,121,11,2014,2024,86.68298999999999,716.388347107438,9.548978263674155e-11,0.0004170910342989095,54.18136158046929,8.351365059568205e-05,0.027503891517682004,0.4500331832130574,0.008660309097295395
434,57994,Apple Data Center PV,NC,35.588135,-81.25198,21.0,Below Threshold,0.5241962299931291,0.5775935454542459,3.6045131226968954e-15,0.333614303750406,0.7149946827366183,-0.16945354087675885,1.038953755917873,0.3650679140255965,155,13,2012,2024,449.4925,2899.951612903226,1.476714843744248e-25,0.0006660529221388628,45.10923883434262,7.610330619358457e-05,0.5799620252845046,0.37928868044199665,0.0042323632825100556
435,57667,Seabrook Solar Plant,NJ,39.485,-75.215,6.8,Below Threshold,0.522269938374103,0.6115006544122232,2.1187835840765047e-18,0.37393305034657726,0.6110420998091441,-0.04617138285614394,0.7581112788862516,0.37872076685948536,168,14,2011,2024,105.05105999999999,625.3039285714285,2.2817942938913165e-18,0.00047787550407788685,30.477500984400088,4.828434094133802e-05,0.8754555688951386,0.2871124849046264,0.005165649083658754
436,57571,Los Lunas Solar Energy Center,NM,34.833136,-106.772413,7.0,Below Threshold,0.5186156017877191,0.5803836279627332,4.667056699576948e-16,0.33684515560718437,0.6178058201849912,-0.47205161785517835,1.0545230971192598,0.3043234676770576,168,14,2011,2024,195.52409,1163.833869047619,1.567572897277959e-18,0.0005306215998763709,80.16864239631246,5.8676514370751686e-05,0.08833210491646522,0.32091612566088373,0.005330208310932382
437,58009,SunE CPS3 LLC,TX,29.221944,-98.669167,10.6,Below Threshold,0.5133091211059321,0.504636168346513,3.3796977959899896e-11,0.2546576624034502,0.5096364791995571,0.32591314983744674,0.8573717080564957,0.42321938706740625,152,13,2012,2024,206.68307000000001,1359.7570394736842,2.0063311345266052e-11,0.0005565045227840315,41.56853912994512,7.773607167860294e-05,0.27716270167086615,0.36285632877260526,-0.007542869758397026
438,58068,SunE CPS1 LLC,TX,29.245,-98.418333,10.0,Below Threshold,0.5019270922327048,0.5229869042336786,7.794161812535066e-12,0.27351530199992685,0.5500657990803994,0.18640906193300735,0.8713713502653363,0.4122930833011463,152,13,2012,2024,191.15509,1257.5992763157894,3.6968777157451906e-13,0.0005625051535428457,41.94309503216883,7.561191888945256e-05,0.5420148257639222,0.3592603807011786,-0.008370342214862764
439,57740,SPS5 Hopi,NM,32.345556,-104.234722,10.1,Below Threshold,0.4989338163452594,0.5056648649944667,1.4292443962981429e-11,0.2556969556898723,0.6540136071297887,-0.41092102337771186,1.0180207616649184,0.27468184411818364,168,14,2011,2024,272.30104000000006,1620.839523809524,1.5874981038883533e-20,0.0005365029040391454,78.91736983327026,7.352217512326824e-05,0.14440565271917444,0.2796318201647177,0.003818085888070967
440,59738,Citizen B,CA,36.723806,-120.432139,5.0,Below Threshold,0.49623836588666326,0.44672261712516803,1.1207476011578e-06,0.19956109665115948,0.4177833379668242,0.5714407751832506,0.9367826965827685,0.4696217026008564,109,10,2015,2024,77.009,706.5045871559633,6.18404315655108e-06,0.0005036121347599275,58.218351013124646,9.750580012751266e-05,0.08440547082745373,0.4399334849362212,-0.009643412204234121
441,57305,Adelanto Solar Project,CA,34.550833,-117.435277,6.8,Below Threshold,0.49135181775977144,0.5487687922395668,1.1532109490559388e-11,0.30114718733607276,0.6428601932418726,-0.30857075102847786,1.1202066194786682,0.4339440445109646,151,13,2012,2024,177.48009999999996,1175.3649006622516,1.2514293684062604e-16,0.0009435732562155627,28.227800610285584,0.00012655643164101048,0.304996509726591,0.4861069911445283,-0.026418972093579265
442,58027,SunE CPS2 LLC,TX,29.245,-98.418333,10.0,Below Threshold,0.49050768034977554,0.510668690928349,1.7996660614930058e-11,0.2607825118944736,0.5133394444156806,0.19448721971113417,0.8677072257230135,0.4199179551359372,152,13,2012,2024,195.05407,1283.250460526316,1.3561291748744563e-11,0.0005532067561736782,42.92475757532462,7.604816340441061e-05,0.5243185471247531,0.36436584388228493,-0.007885554342917355
443,59595,Stikeleather Farm,NC,35.902222,-81.106111,5.0,Below Threshold,0.48067212224400646,0.47762024117385826,8.831451931943109e-08,0.22812109477897452,0.7858797403410676,-0.18532291902145612,1.2615207946856926,0.3421858896041702,113,10,2015,2024,94.14503,833.1418584070797,6.455045493972581e-25,0.0006338534909023413,79.52258142999816,0.00011066728604939264,0.6082446357278208,0.4316746153836834,-0.0004141427978414271
444,57575,Deming Solar Energy Center,NM,32.165833,-107.75056,9.0,Below Threshold,0.4802524058719791,0.5260546453869396,7.708308599997005e-13,0.27673348993317876,0.5425009651060789,-0.6338912653632255,0.983114525834703,0.32002978637345914,168,14,2011,2024,245.47306,1461.1491666666666,1.0588983358999557e-13,0.0005492333586865663,70.86291194819012,7.041686123238125e-05,0.014920152356309896,0.3146259316835246,0.009371016553208334
445,57591,"Hatch Solar Energy Center I, LLC",NM,32.63,-107.259722,5.0,Below Threshold,0.4670697478392718,0.5097123522025198,3.67726079553989e-12,0.2598066819878255,0.5057356124774954,-0.312601485622873,0.9918798397486392,0.3129564887056854,168,14,2011,2024,139.09705,827.9586309523809,5.7410149318563196e-12,0.0005265428244242799,76.0954881497123,7.00435553760726e-05,0.27652342271890873,0.31041523186569203,0.009984485423252549
446,58793,JMB Mcguire-Dix-Lakehurst Solar Project,NJ,39.992818,-74.636933,11.4,Below Threshold,0.46181541239181084,0.34279769515490105,4.70269161354918e-05,0.11751025980351247,0.8280372988462145,-0.29628389568369407,0.7968131680694456,0.20911125439392486,135,12,2013,2024,156.77301,1161.2815555555555,3.14825116234804e-35,0.0003888036073213299,53.17760130031091,9.23892420970035e-05,0.3497404992945612,0.16662260109259905,-0.0032061425216616283
447,56481,SunE Alamosa,CO,37.690304,-105.880501,8.2,Below Threshold,0.4378367577079886,0.4430115312761149,4.738604888789072e-10,0.19625921684360814,0.5210057923598465,0.06461109365844957,0.9518395871532612,0.5649123200611663,180,15,2010,2024,223.19211,1239.9561666666668,6.487315748062066e-14,0.000705934941087313,34.79934540365974,0.00010707735857486925,0.8190505033129136,0.5377059095048116,-0.0036485544643851528
448,58323,Shannon Farm,NC,34.8475,-79.128889,5.0,Below Threshold,0.4309053349823993,0.2822273386095583,0.000533607834413866,0.07965227065863427,0.7652792338424049,-0.18310638958484995,1.0496436021171531,0.2170811389657169,147,13,2012,2024,111.11706,755.8983673469388,1.5616312571380925e-29,0.0004502573544900665,87.75852065392938,0.00012710238689110642,0.5493222905383126,0.2278578286556694,-0.003930710271463697
449,57338,Roadrunner Solar,NM,31.792778,-106.673333,20.2,Below Threshold,0.4154618809371439,0.28547889641053276,0.00024180476156463685,0.08149820029577569,0.6732832988267772,-0.38000612310877174,1.1685173976236292,0.2671967072575796,168,14,2011,2024,695.5150800000001,4139.970714285715,1.316922343811638e-22,0.0005429735006286169,114.29291366773703,0.00014455931084261624,0.18017120777136064,0.3122240010182296,0.005996471881118564
450,58316,Railroad Farm,NC,34.82,-78.970833,5.0,Below Threshold,0.41297346716983085,0.267260568577786,0.0010662492247959657,0.07142821151652146,0.7159917112732622,-0.19469564033580655,1.0122703130996087,0.23795769182602652,147,13,2012,2024,107.62206000000002,732.1228571428572,2.1462660230732668e-24,0.000425529631333384,86.26405768371725,0.00012741444313960168,0.5238653568179843,0.24087750720919207,-0.005160834713231975
